Gene stable ID,NCBI gene (formerly Entrezgene) ID,HGNC symbol
ENSG00000116459,515,ATP5PB
ENSG00000205268,5150,PDE7A
ENSG00000150316,51503,CWC15
ENSG00000073417,5151,PDE8A
ENSG00000086065,51510,CHMP5
ENSG00000075218,51512,GTSE1
ENSG00000010030,51513,ETV7
ENSG00000160191,5152,PDE9A
ENSG00000133706,51520,LARS1
ENSG00000141552,51529,ANAPC11
ENSG00000123360,5153,PDE1B
ENSG00000009844,51534,VTA1
ENSG00000197461,5154,PDGFA
ENSG00000132330,51540,SCLY
ENSG00000187531,51547,SIRT7
ENSG00000077463,51548,SIRT6
ENSG00000100311,5155,PDGFB
ENSG00000119396,51552,RAB14
ENSG00000129048,51554,ACKR4
ENSG00000114757,51555,PEX5L
ENSG00000134853,5156,PDGFRA
ENSG00000110944,51561,IL23A
ENSG00000061273,51564,HDAC7
ENSG00000133256,5158,PDE6B
ENSG00000165494,51585,PCF11
ENSG00000105229,51588,PIAS4
ENSG00000113721,5159,PDGFRB
ENSG00000159199,516,ATP5MC1
ENSG00000131828,5160,PDHA1
ENSG00000144182,51601,LIPT1
ENSG00000055044,51602,NOP58
ENSG00000124155,51604,PIGT
ENSG00000047249,51606,ATP6V1H
ENSG00000163114,5161,PDHA2
ENSG00000187325,51616,TAF9B
ENSG00000078967,51619,UBE2D4
ENSG00000168291,5162,PDHB
ENSG00000138036,51626,DYNC2LI1
ENSG00000152256,5163,PDK1
ENSG00000115128,51639,SF3B6
ENSG00000005882,5164,PDK2
ENSG00000137168,51645,PPIL1
ENSG00000067992,5165,PDK3
ENSG00000115561,51652,CHMP3
ENSG00000108551,51655,RASD1
ENSG00000004799,5166,PDK4
ENSG00000060762,51660,MPC1
ENSG00000197594,5167,ENPP1
ENSG00000136960,5168,ENPP2
ENSG00000107882,51684,SUFU
ENSG00000154269,5169,ENPP3
ENSG00000130332,51690,LSM7
ENSG00000128534,51691,LSM8
ENSG00000119203,51692,CPSF3
ENSG00000111237,51699,VPS29
ENSG00000135390,517,ATP5MC2
ENSG00000140992,5170,PDPK1
ENSG00000166394,51700,CYB5R2
ENSG00000087095,51701,NLK
ENSG00000197142,51703,ACSL5
ENSG00000159348,51706,CYB5R1
ENSG00000197857,51710,ZNF44
ENSG00000135932,51719,CAB39
ENSG00000091137,5172,SLC26A4
ENSG00000087206,51720,UIMC1
ENSG00000090520,51726,DNAJB11
ENSG00000162368,51727,CMPK1
ENSG00000161980,51728,POLR3K
ENSG00000084463,51729,WBP11
ENSG00000101327,5173,PDYN
ENSG00000100024,51733,UPB1
ENSG00000158987,51735,RAPGEF6
ENSG00000157017,51738,GHRL
ENSG00000122223,51744,CD244
ENSG00000261371,5175,PECAM1
ENSG00000282307,5176,SERPINF1
ENSG00000132386,5176,SERPINF1
ENSG00000166128,51762,RAB8B
ENSG00000132376,51763,INPP5K
ENSG00000127588,51764,GNG13
ENSG00000091436,51776,MAP3K20
ENSG00000120733,51780,KDM3B
ENSG00000181195,5179,PENK
ENSG00000154518,518,ATP5MC3
ENSG00000262505,51802,ASIC5
ENSG00000256394,51802,ASIC5
ENSG00000100625,51804,SIX4
ENSG00000132423,51805,COQ3
ENSG00000178372,51806,CALML5
ENSG00000183785,51807,TUBA8
ENSG00000164902,51808,PHAX
ENSG00000109586,51809,GALNT7
ENSG00000093072,51816,ADA2
ENSG00000179094,5187,PER1
ENSG00000059691,5188,GATB
ENSG00000127980,5189,PEX1
ENSG00000124587,5190,PEX6
ENSG00000112357,5191,PEX7
ENSG00000157911,5192,PEX10
ENSG00000108733,5193,PEX12
ENSG00000162928,5194,PEX13
ENSG00000142655,5195,PEX14
ENSG00000163737,5196,PF4
ENSG00000109272,5197,PF4V1
ENSG00000178921,5198,PFAS
ENSG00000126759,5199,CFP
ENSG00000143727,52,ACP1
ENSG00000158571,5207,PFKFB1
ENSG00000123836,5208,PFKFB2
ENSG00000170525,5209,PFKFB3
ENSG00000169020,521,ATP5ME
ENSG00000114268,5210,PFKFB4
ENSG00000141959,5211,PFKL
ENSG00000152556,5213,PFKM
ENSG00000067057,5214,PFKP
ENSG00000108518,5216,PFN1
ENSG00000070087,5217,PFN2
ENSG00000058091,5218,CDK14
ENSG00000154723,522,ATP5PF
ENSG00000256713,5222,PGA5
ENSG00000171314,5223,PGAM1
ENSG00000164708,5224,PGAM2
ENSG00000142657,5226,PGD
ENSG00000119630,5228,PGF
ENSG00000114573,523,ATP6V1A
ENSG00000102144,5230,PGK1
ENSG00000170950,5232,PGK2
ENSG00000079739,5236,PGM1
ENSG00000013375,5238,PGM3
ENSG00000082175,5241,PGR
ENSG00000085563,5243,ABCB1
ENSG00000005471,5244,ABCB4
ENSG00000116039,525,ATP6V1B1
ENSG00000067177,5255,PHKA1
ENSG00000044446,5256,PHKA2
ENSG00000102893,5257,PHKB
ENSG00000147416,526,ATP6V1B2
ENSG00000164776,5260,PHKG1
ENSG00000156873,5261,PHKG2
ENSG00000107537,5264,PHYH
ENSG00000277377,5265,SERPINA1
ENSG00000197249,5265,SERPINA1
ENSG00000206075,5268,SERPINB5
ENSG00000124570,5269,SERPINB6
ENSG00000185883,527,ATP6V0C
ENSG00000135919,5270,SERPINE2
ENSG00000170542,5272,SERPINB9
ENSG00000242550,5273,SERPINB10
ENSG00000197641,5275,SERPINB13
ENSG00000165195,5277,PIGA
ENSG00000135845,5279,PIGC
ENSG00000155097,528,ATP6V1C1
ENSG00000151665,5281,PIGF
ENSG00000100564,5283,PIGH
ENSG00000162896,5284,PIGR
ENSG00000011405,5286,PIK3C2A
ENSG00000133056,5287,PIK3C2B
ENSG00000139144,5288,PIK3C2G
ENSG00000078142,5289,PIK3C3
ENSG00000131100,529,ATP6V1E1
ENSG00000121879,5290,PIK3CA
ENSG00000051382,5291,PIK3CB
ENSG00000137193,5292,PIM1
ENSG00000171608,5293,PIK3CD
ENSG00000105851,5294,PIK3CG
ENSG00000145675,5295,PIK3R1
ENSG00000105647,5296,PIK3R2
ENSG00000241973,5297,PI4KA
ENSG00000143393,5298,PI4KB
ENSG00000134575,53,ACP2
ENSG00000127445,5300,PIN1
ENSG00000150867,5305,PIP4K2A
ENSG00000164093,5308,PITX2
ENSG00000262785,5313,PKLR
ENSG00000143627,5313,PKLR
ENSG00000067225,5315,PKM
ENSG00000057294,5318,PKP2
ENSG00000170890,5319,PLA2G1B
ENSG00000188257,5320,PLA2G2A
ENSG00000116711,5321,PLA2G4A
ENSG00000127472,5322,PLA2G5
ENSG00000104368,5327,PLAT
ENSG00000122861,5328,PLAU
ENSG00000011422,5329,PLAUR
ENSG00000117410,533,ATP6V0B
ENSG00000137841,5330,PLCB2
ENSG00000149782,5331,PLCB3
ENSG00000101333,5332,PLCB4
ENSG00000187091,5333,PLCD1
ENSG00000115896,5334,PLCL1
ENSG00000172458,53342,IL17D
ENSG00000170502,53343,NUDT9
ENSG00000165861,53349,ZFYVE1
ENSG00000124181,5335,PLCG1
ENSG00000152782,53354,PANK1
ENSG00000148082,53358,SHC3
ENSG00000197943,5336,PLCG2
ENSG00000075651,5337,PLD1
ENSG00000138750,53371,NUP54
ENSG00000186815,53373,TPCN1
ENSG00000129219,5338,PLD2
ENSG00000234920,534,ATP6V1G2
ENSG00000226850,534,ATP6V1G2
ENSG00000234668,534,ATP6V1G2
ENSG00000230900,534,ATP6V1G2
ENSG00000206445,534,ATP6V1G2
ENSG00000227587,534,ATP6V1G2
ENSG00000213760,534,ATP6V1G2
ENSG00000122194,5340,PLG
ENSG00000168818,53407,STX18
ENSG00000276838,5345,SERPINF2
ENSG00000167711,5345,SERPINF2
ENSG00000166819,5346,PLIN1
ENSG00000166851,5347,PLK1
ENSG00000266964,5348,FXYD1
ENSG00000033627,535,ATP6V0A1
ENSG00000198523,5350,PLN
ENSG00000083444,5351,PLOD1
ENSG00000152952,5352,PLOD2
ENSG00000171566,5356,PLRG1
ENSG00000100979,5360,PLTP
ENSG00000114554,5361,PLXNA1
ENSG00000076356,5362,PLXNA2
ENSG00000135697,53630,BCO1
ENSG00000115592,53632,PRKAG3
ENSG00000180739,53637,S1PR5
ENSG00000164050,5364,PLXNB1
ENSG00000198753,5365,PLXNB3
ENSG00000141682,5366,PMAIP1
ENSG00000183395,5367,PMCH
ENSG00000168081,5368,PNOC
ENSG00000071553,537,ATP6AP1
ENSG00000140464,5371,PML
ENSG00000100417,5372,PMM1
ENSG00000140650,5373,PMM2
ENSG00000165240,538,ATP7A
ENSG00000150201,53828,FXYD4
ENSG00000181631,53829,P2RY13
ENSG00000016402,53832,IL20RA
ENSG00000174564,53833,IL20RB
ENSG00000177300,53842,CLDN22
ENSG00000241837,539,ATP5PO
ENSG00000095777,53904,MYO3A
ENSG00000137857,53905,DUOX1
ENSG00000152684,53918,PELO
ENSG00000139155,53919,SLCO1C1
ENSG00000123737,5393,EXOSC9
ENSG00000171824,5394,EXOSC10
ENSG00000169118,53944,CSNK1G1
ENSG00000128274,53947,A4GALT
ENSG00000122512,5395,PMS2
ENSG00000165934,53981,CPSF2
ENSG00000102575,54,ACP5
ENSG00000123191,540,ATP7B
ENSG00000175535,5406,PNLIP
ENSG00000187021,5407,PNLIPRP1
ENSG00000266200,5408,PNLIPRP2
ENSG00000141744,5409,PNMT
ENSG00000239732,54106,TLR9
ENSG00000148229,54107,POLE3
ENSG00000100941,5411,PNN
ENSG00000184702,5413,SEPTIN5
ENSG00000108387,5414,SEPTIN4
ENSG00000234289,54145,H2BC12L
ENSG00000095380,54187,NANS
ENSG00000128567,5420,PODXL
ENSG00000172115,54205,CYCS
ENSG00000100433,54207,KCNK10
ENSG00000095970,54209,TREM2
ENSG00000101868,5422,POLA1
ENSG00000070501,5423,POLB
ENSG00000062822,5424,POLD1
ENSG00000106628,5425,POLD2
ENSG00000177084,5426,POLE
ENSG00000100479,5427,POLE2
ENSG00000140521,5428,POLG
ENSG00000170734,5429,POLH
ENSG00000284832,5430,POLR2A
ENSG00000181222,5430,POLR2A
ENSG00000047315,5431,POLR2B
ENSG00000102978,5432,POLR2C
ENSG00000144231,5433,POLR2D
ENSG00000186469,54331,GNG2
ENSG00000099817,5434,POLR2E
ENSG00000179085,54344,DPM3
ENSG00000100142,5435,POLR2F
ENSG00000168002,5436,POLR2G
ENSG00000162552,54361,WNT4
ENSG00000101323,54363,HAO1
ENSG00000163882,5437,POLR2H
ENSG00000105258,5438,POLR2I
ENSG00000005075,5439,POLR2J
ENSG00000147669,5440,POLR2K
ENSG00000134294,54407,SLC38A2
ENSG00000177700,5441,POLR2L
ENSG00000196338,54413,NLGN3
ENSG00000127366,54429,TAS2R5
ENSG00000115138,5443,POMC
ENSG00000077232,54431,DNAJC10
ENSG00000109534,54433,GAR1
ENSG00000084112,54434,SSH1
ENSG00000082684,54437,SEMA5B
ENSG00000102387,54457,TAF7L
ENSG00000266472,54460,MRPS21
ENSG00000114127,54464,XRN1
ENSG00000164654,54468,MIOS
ENSG00000078902,54472,TOLLIP
ENSG00000263057,54474,KRT20
ENSG00000171431,54474,KRT20
ENSG00000033100,54480,CHPF2
ENSG00000064835,5449,POU1F1
ENSG00000135226,54490,UGT2B28
ENSG00000088826,54498,SMOX
ENSG00000175054,545,ATR
ENSG00000143190,5451,POU2F1
ENSG00000146151,54511,HMGCLL1
ENSG00000178896,54512,EXOSC4
ENSG00000077420,54518,APBB1IP
ENSG00000028277,5452,POU2F2
ENSG00000147123,54539,NDUFB11
ENSG00000168209,54541,DDIT4
ENSG00000196683,54543,TOMM7
ENSG00000130119,54552,GNL3L
ENSG00000196981,54554,WDR5B
ENSG00000095203,54566,EPB41L4B
ENSG00000128917,54567,DLL4
ENSG00000242515,54575,UGT1A10
ENSG00000242366,54576,UGT1A8
ENSG00000244122,54577,UGT1A7
ENSG00000167165,54578,UGT1A6
ENSG00000288705,54579,UGT1A5
ENSG00000135766,54583,EGLN1
ENSG00000085224,546,ATRX
ENSG00000206454,5460,POU5F1
ENSG00000237582,5460,POU5F1
ENSG00000229094,5460,POU5F1
ENSG00000230336,5460,POU5F1
ENSG00000235068,5460,POU5F1
ENSG00000233911,5460,POU5F1
ENSG00000204531,5460,POU5F1
ENSG00000241119,54600,UGT1A9
ENSG00000212993,5462,POU5F1B
ENSG00000069812,54626,HES2
ENSG00000180817,5464,PPA1
ENSG00000186951,5465,PPARA
ENSG00000244474,54657,UGT1A4
ENSG00000241635,54658,UGT1A1
ENSG00000288702,54659,UGT1A3
ENSG00000112033,5467,PPARD
ENSG00000088766,54675,CRLS1
ENSG00000005469,54677,CROT
ENSG00000132170,5468,PPARG
ENSG00000125686,5469,MED1
ENSG00000130294,547,KIF1A
ENSG00000128059,5471,PPAT
ENSG00000170289,54714,CNGB3
ENSG00000163736,5473,PPBP
ENSG00000163497,54738,FEV
ENSG00000236609,54753,ZNF853
ENSG00000064601,5476,CTSA
ENSG00000137707,54766,BTG4
ENSG00000125503,54776,PPP1R12C
ENSG00000196262,5478,PPIA
ENSG00000148719,54788,DNAJB12
ENSG00000130529,54795,TRPM4
ENSG00000284227,54798,DCHS2
ENSG00000197410,54798,DCHS2
ENSG00000043514,54802,TRIT1
ENSG00000083828,54807,ZNF586
ENSG00000171497,5481,PPID
ENSG00000171466,54811,ZNF562
ENSG00000092439,54822,TRPM7
ENSG00000039987,54831,BEST2
ENSG00000137074,54840,APTX
ENSG00000137819,54852,PAQR5
ENSG00000132207,548593,SLX1A
ENSG00000237289,548596,CKMT1B
ENSG00000223572,548596,CKMT1A
ENSG00000285437,548644,POLR2J3
ENSG00000174227,54872,PIGG
ENSG00000137942,54874,FNBP1L
ENSG00000042445,54884,RETSAT
ENSG00000108375,54894,RNF43
ENSG00000197977,54898,ELOVL2
ENSG00000148090,549,AUH
ENSG00000147548,54904,NSD3
ENSG00000073067,54905,CYP2W1
ENSG00000168758,54910,SEMA4C
ENSG00000178718,54913,RPP25
ENSG00000105538,54922,RASIP1
ENSG00000140987,54925,ZSCAN32
ENSG00000107341,54926,UBE2R2
ENSG00000104331,54928,BPNT2
ENSG00000116863,54936,ADPRS
ENSG00000283104,54938,SARS2
ENSG00000104835,54938,SARS2
ENSG00000100614,5494,PPM1A
ENSG00000101695,54941,RNF125
ENSG00000087253,54947,LPCAT2
ENSG00000166902,54948,MRPL16
ENSG00000138032,5495,PPM1B
ENSG00000172830,54961,SSH3
ENSG00000198276,54963,UCKL1
ENSG00000163964,54965,PIGX
ENSG00000133328,54979,PLAAT2
ENSG00000143224,5498,PPOX
ENSG00000106733,54981,NMRK1
ENSG00000183549,54988,ACSM5
ENSG00000172531,5499,PPP1CA
ENSG00000151093,54995,OXSM
ENSG00000213639,5500,PPP1CB
ENSG00000149357,55004,LAMTOR1
ENSG00000186298,5501,PPP1CC
ENSG00000092020,55012,PPP2R3C
ENSG00000136874,55014,STX17
ENSG00000135447,5502,PPP1R1A
ENSG00000153064,55024,BANK1
ENSG00000075643,55034,MOCOS
ENSG00000049283,55040,EPN3
ENSG00000167987,55048,VPS37C
ENSG00000242485,55052,MRPL20
ENSG00000281089,55054,ATG16L1
ENSG00000085978,55054,ATG16L1
ENSG00000154415,5506,PPP1R3A
ENSG00000070540,55062,WIPI1
ENSG00000119938,5507,PPP1R3C
ENSG00000140543,55070,DET1
ENSG00000285152,55072,RNF31
ENSG00000092098,55072,RNF31
ENSG00000114446,55081,IFT57
ENSG00000281216,55083,KIF26B
ENSG00000162849,55083,KIF26B
ENSG00000132825,5509,PPP1R3D
ENSG00000101200,551,AVP
ENSG00000066739,55102,ATG2B
ENSG00000111196,55110,MAGOHB
ENSG00000288353,55114,ARHGAP17
ENSG00000140750,55114,ARHGAP17
ENSG00000134186,55119,PRPF38B
ENSG00000115392,55120,FANCL
ENSG00000119285,55127,HEATR1
ENSG00000106344,55131,RBM28
ENSG00000113575,5515,PPP2CA
ENSG00000117593,55157,DARS2
ENSG00000104695,5516,PPP2CB
ENSG00000109133,55161,TMEM33
ENSG00000108439,55163,PNPO
ENSG00000096080,55168,MRPS18A
ENSG00000048544,55173,MRPS10
ENSG00000065665,55176,SEC61A2
ENSG00000105568,5518,PPP2R1A
ENSG00000080345,55183,RIF1
ENSG00000137713,5519,PPP2R1B
ENSG00000172890,55191,NADSYN1
ENSG00000163939,55193,PBRM1
ENSG00000166148,552,AVPR1A
ENSG00000221914,5520,PPP2R2A
ENSG00000130479,55201,MAP1S
ENSG00000134108,55207,ARL8B
ENSG00000156475,5521,PPP2R2B
ENSG00000140525,55215,FANCI
ENSG00000185973,55217,TMLHE
ENSG00000074211,5522,PPP2R2C
ENSG00000143845,55224,ETNK2
ENSG00000135372,55226,NAT10
ENSG00000073711,5523,PPP2R3A
ENSG00000114978,55233,MOB1A
ENSG00000033178,55236,UBA6
ENSG00000119383,5524,PTPA
ENSG00000115107,55240,STEAP3
ENSG00000109674,55247,NEIL3
ENSG00000066027,5525,PPP2R5A
ENSG00000164253,55255,WDR41
ENSG00000280830,55256,ADI1
ENSG00000182551,55256,ADI1
ENSG00000068971,5526,PPP2R5B
ENSG00000078304,5527,PPP2R5C
ENSG00000177971,55272,IMP3
ENSG00000130024,55274,PHF10
ENSG00000169299,55276,PGM2
ENSG00000172456,55277,FGGY
ENSG00000130348,55278,QRSL1
ENSG00000112640,5528,PPP2R5D
ENSG00000055732,55283,MCOLN3
ENSG00000104343,55284,UBE2W
ENSG00000126858,55288,RHOT1
ENSG00000154001,5529,PPP2R5E
ENSG00000109670,55294,FBXW7
ENSG00000198049,553,AVPR1B
ENSG00000138814,5530,PPP3CA
ENSG00000038210,55300,PI4K2B
ENSG00000152463,55301,OLAH
ENSG00000172296,55304,SPTLC3
ENSG00000168872,55308,DDX19A
ENSG00000149923,5531,PPP4C
ENSG00000135002,55312,RFK
ENSG00000198246,55315,SLC29A3
ENSG00000107758,5532,PPP3CB
ENSG00000284980,55326,AGPAT5
ENSG00000155189,55326,AGPAT5
ENSG00000120910,5533,PPP3CC
ENSG00000078124,55331,ACER3
ENSG00000029364,55334,SLC39A9
ENSG00000136709,55339,WDR33
ENSG00000221823,5534,PPP3R1
ENSG00000041802,55341,LSG1
ENSG00000016391,55349,CHDH
ENSG00000188386,5535,PPP3R2
ENSG00000104341,55353,LAPTM4B
ENSG00000011485,5536,PPP5C
ENSG00000155252,55361,PI4K2A
ENSG00000205213,55366,LGR4
ENSG00000177595,55367,PIDD1
ENSG00000131238,5538,PPT1
ENSG00000108849,5539,PPY
ENSG00000126895,554,AVPR2
ENSG00000204174,5540,NPY4R
ENSG00000275517,5542,PRB1
ENSG00000282673,5542,PRB1
ENSG00000251655,5542,PRB1
ENSG00000198983,554213,MIR449A
ENSG00000130844,55422,ZNF331
ENSG00000089012,55423,SIRPG
ENSG00000204653,554235,ASPDH
ENSG00000278637,554313,H4C1
ENSG00000277157,554313,H4C4
ENSG00000275126,554313,H4C13
ENSG00000274618,554313,H4C6
ENSG00000197061,554313,H4C3
ENSG00000158406,554313,H4C8
ENSG00000197238,554313,H4C11
ENSG00000273542,554313,H4C12
ENSG00000278705,554313,H4C2
ENSG00000276966,554313,H4C5
ENSG00000276180,554313,H4C9
ENSG00000197837,554313,H4C16
ENSG00000270276,554313,H4C15
ENSG00000270882,554313,H4C14
ENSG00000180667,55432,YOD1
ENSG00000082146,55437,STRADB
ENSG00000169826,55454,CSGALNACT2
ENSG00000143294,5546,PRCC
ENSG00000137509,5547,PRCP
ENSG00000003509,55471,NDUFAF7
ENSG00000085377,5550,PREP
ENSG00000139163,55500,ETNK1
ENSG00000136213,55501,CHST12
ENSG00000144485,55502,HES6
ENSG00000276971,55503,TRPV6
ENSG00000165125,55503,TRPV6
ENSG00000127863,55504,TNFRSF19
ENSG00000182117,55505,NOP10
ENSG00000099284,55506,MACROH2A2
ENSG00000123685,55509,BATF3
ENSG00000180644,5551,PRF1
ENSG00000103056,55512,SMPD3
ENSG00000072182,55515,ASIC4
ENSG00000181192,55526,DHTKD1
ENSG00000155099,55529,PIP4P2
ENSG00000186652,5553,PRG2
ENSG00000196782,55534,MAML3
ENSG00000263247,5554,PRR4
ENSG00000282269,5554,PRR4
ENSG00000277823,5554,PRH1
ENSG00000111215,5554,PRR4
ENSG00000231887,5554,PRH1
ENSG00000056736,55540,IL17RB
ENSG00000272803,5555,PRH2
ENSG00000275679,5555,PRH2
ENSG00000134551,5555,PRH2
ENSG00000197933,55552,ZNF823
ENSG00000132199,55556,ENOSF1
ENSG00000130827,55558,PLXNA3
ENSG00000158486,55567,DNAH3
ENSG00000164574,55568,GALNT10
ENSG00000198056,5557,PRIM1
ENSG00000124357,55577,NAGK
ENSG00000102710,55578,SUPT20H
ENSG00000146143,5558,PRIM2
ENSG00000165115,55582,KIF27
ENSG00000174343,55584,CHRNA9
ENSG00000160714,55585,UBE2Q1
ENSG00000100253,55586,MIOX
ENSG00000138756,55589,BMP2K
ENSG00000068308,55593,OTUD5
ENSG00000139116,55605,KIF21A
ENSG00000102043,55613,MTMR8
ENSG00000089177,55614,KIF16B
ENSG00000186654,55615,PRR5
ENSG00000282854,55616,ASAP3
ENSG00000088280,55616,ASAP3
ENSG00000132356,5562,PRKAA1
ENSG00000085998,55624,POMGNT1
ENSG00000110497,55626,AMBRA1
ENSG00000136699,55627,SMPD4
ENSG00000162409,5563,PRKAA2
ENSG00000285243,55630,SLC39A4
ENSG00000147804,55630,SLC39A4
ENSG00000111725,5564,PRKAB1
ENSG00000131791,5565,PRKAB2
ENSG00000060642,55650,PIGV
ENSG00000145912,55651,NHP2
ENSG00000083817,55659,ZNF416
ENSG00000288516,5566,PRKACA
ENSG00000072062,5566,PRKACA
ENSG00000196504,55660,PRPF40A
ENSG00000182446,55666,NPLOC4
ENSG00000171109,55669,MFN1
ENSG00000142875,5567,PRKACB
ENSG00000215193,55670,PEX26
ENSG00000100796,55671,PPP4R3A
ENSG00000165059,5568,PRKACG
ENSG00000204130,55680,RUFY2
ENSG00000171033,5569,PKIA
ENSG00000086589,55696,RBM22
ENSG00000103043,55697,VAC14
ENSG00000157927,55698,RADIL
ENSG00000067704,55699,IARS2
ENSG00000013503,55703,POLR3B
ENSG00000198700,55705,IPO9
ENSG00000058804,55706,NDC1
ENSG00000181929,5571,PRKAG1
ENSG00000064763,55711,FAR2
ENSG00000198185,55713,ZNF334
ENSG00000284282,55718,POLR3E
ENSG00000058600,55718,POLR3E
ENSG00000108946,5573,PRKAR1A
ENSG00000280680,55733,HHAT
ENSG00000054392,55733,HHAT
ENSG00000069329,55737,VPS35
ENSG00000101199,55738,ARFGAP1
ENSG00000154380,55740,ENAH
ENSG00000088298,55741,EDEM2
ENSG00000197702,55742,PARVA
ENSG00000106603,55744,COA1
ENSG00000069248,55746,NUP133
ENSG00000133313,55748,CNDP2
ENSG00000188191,5575,PRKAR1B
ENSG00000262327,55750,AGK
ENSG00000006530,55750,AGK
ENSG00000138758,55752,SEPTIN11
ENSG00000197444,55753,OGDHL
ENSG00000102595,55757,UGGT2
ENSG00000114302,5576,PRKAR2A
ENSG00000167562,55762,ZNF701
ENSG00000246705,55766,H2AJ
ENSG00000151092,55768,NGLY1
ENSG00000167766,55769,ZNF83
ENSG00000284096,5577,PRKAR2B
ENSG00000005249,5577,PRKAR2B
ENSG00000112685,55770,EXOC2
ENSG00000042088,55775,TDP1
ENSG00000154229,5578,PRKCA
ENSG00000058729,55781,RIOK2
ENSG00000170954,55786,ZNF415
ENSG00000168216,55788,LMBRD1
ENSG00000166501,5579,PRKCB
ENSG00000147408,55790,CSGALNACT1
ENSG00000157445,55799,CACNA2D3
ENSG00000167601,558,AXL
ENSG00000163932,5580,PRKCD
ENSG00000111536,55801,IL26
ENSG00000272886,55802,DCP1A
ENSG00000070526,55808,ST6GALNAC1
ENSG00000171132,5581,PRKCE
ENSG00000143199,55811,ADCY10
ENSG00000108651,55813,UTP6
ENSG00000115548,55818,KDM3A
ENSG00000126583,5582,PRKCG
ENSG00000151360,55821,ALLC
ENSG00000280616,55823,VPS11
ENSG00000160695,55823,VPS11
ENSG00000115425,55825,PECR
ENSG00000131871,55829,SELENOS
ENSG00000027075,5583,PRKCH
ENSG00000163558,5584,PRKCI
ENSG00000175470,55844,PPP2R2D
ENSG00000254999,55845,BRK1
ENSG00000123143,5585,PKN1
ENSG00000053501,55850,USE1
ENSG00000205155,55851,PSENEN
ENSG00000065243,5586,PKN2
ENSG00000131966,55860,ACTR10
ENSG00000093144,55862,ECHDC1
ENSG00000147099,55869,HDAC8
ENSG00000184304,5587,PRKD1
ENSG00000116539,55870,ASH1L
ENSG00000268089,55879,GABRQ
ENSG00000065675,5588,PRKCQ
ENSG00000130175,5589,PRKCSH
ENSG00000273641,55894,DEFB103B
ENSG00000284978,55894,DEFB103A
ENSG00000177243,55894,DEFB103B
ENSG00000176797,55894,DEFB103A
ENSG00000067606,5590,PRKCZ
ENSG00000089335,55900,ZNF302
ENSG00000131069,55902,ACSS2
ENSG00000005483,55904,KMT2E
ENSG00000111726,55907,CMAS
ENSG00000130173,55908,ANGPTL8
ENSG00000253729,5591,PRKDC
ENSG00000112851,55914,ERBIN
ENSG00000101888,55916,NXT2
ENSG00000185532,5592,PRKG1
ENSG00000138669,5593,PRKG2
ENSG00000128833,55930,MYO5C
ENSG00000100030,5594,MAPK1
ENSG00000102882,5595,MAPK3
ENSG00000267796,55957,LIN37
ENSG00000198642,55958,KLHL9
ENSG00000282110,5596,MAPK4
ENSG00000141639,5596,MAPK4
ENSG00000100167,55964,SEPTIN3
ENSG00000184752,55967,NDUFA12
ENSG00000088833,55968,NSFL1C
ENSG00000069956,5597,MAPK6
ENSG00000172380,55970,GNG12
ENSG00000006453,55971,BAIAP2L1
ENSG00000166484,5598,MAPK7
ENSG00000107643,5599,MAPK8
ENSG00000185386,5600,MAPK11
ENSG00000147206,56000,NXF3
ENSG00000269405,56001,NXF2
ENSG00000050748,5601,MAPK9
ENSG00000109339,5602,MAPK10
ENSG00000156711,5603,MAPK13
ENSG00000145431,56034,PDGFC
ENSG00000169032,5604,MAP2K1
ENSG00000126934,5605,MAP2K2
ENSG00000033011,56052,ALG1
ENSG00000034152,5606,MAP2K3
ENSG00000137764,5607,MAP2K5
ENSG00000108984,5608,MAP2K6
ENSG00000076984,5609,MAP2K7
ENSG00000055332,5610,EIF2AK2
ENSG00000102580,5611,DNAJC3
ENSG00000172179,5617,PRL
ENSG00000118997,56171,DNAH7
ENSG00000113494,5618,PRLR
ENSG00000171867,5621,PRNP
ENSG00000125650,5623,PSPN
ENSG00000115718,5624,PROC
ENSG00000256771,56242,ZNF253
ENSG00000170262,56246,MRAP
ENSG00000277196,5625,PRODH
ENSG00000100033,5625,PRODH
ENSG00000132792,56259,CTNNBL1
ENSG00000125772,56261,GPCPD1
ENSG00000137944,56267,KYAT3
ENSG00000184500,5627,PROS1
ENSG00000148498,56288,PARD3
ENSG00000135406,5630,PRPH
ENSG00000136688,56300,IL36G
ENSG00000274348,56302,TRPV5
ENSG00000127412,56302,TRPV5
ENSG00000147224,5631,PRPS1
ENSG00000101911,5634,PRPS2
ENSG00000100600,5641,LGMN
ENSG00000285203,56413,LTB4R2
ENSG00000213906,56413,LTB4R2
ENSG00000274247,5644,PRSS1
ENSG00000204983,5644,PRSS1
ENSG00000282049,5645,PRSS2
ENSG00000275896,5645,PRSS2
ENSG00000010438,5646,PRSS3
ENSG00000047230,56474,CTPS2
ENSG00000177519,56475,RPRM
ENSG00000151882,56477,CCL28
ENSG00000185760,56479,KCNQ5
ENSG00000127241,5648,MASP1
ENSG00000189056,5649,RELN
ENSG00000147119,56548,CHST7
ENSG00000278624,566,AZU1
ENSG00000172232,566,AZU1
ENSG00000197746,5660,PSAP
ENSG00000003137,56603,CYP26B1
ENSG00000086619,56605,ERO1B
ENSG00000184047,56616,DIABLO
